TransactionID,Date,ProductID,CustomerID,Quantity,Region,MarketingCampaign,TradeShowFlag,WeatherIndex,HolidayFlag,Revenue
TX00276,2023-01-21 03:36:01.296129613,P0023,C0061,33,South America,1,1,0.76,0,5312.67
TX00277,2023-01-21 05:21:09.126912691,P0098,C0153,22,North America,1,0,1.09,0,1088.78
TX00278,2023-01-21 07:06:16.957695769,P0038,C0149,16,South America,0,0,0.9,0,2881.12
TX00279,2023-01-21 08:51:24.788478847,P0071,C0072,17,Asia,1,0,1.37,1,311.78
TX00280,2023-01-21 10:36:32.619261926,P0017,C0068,10,North America,0,1,0.73,0,314.0
TX00281,2023-01-21 12:21:40.450045004,P0076,C0176,12,North America,0,0,1.5,0,1647.48
TX00282,2023-01-21 14:06:48.280828082,P0044,C0001,19,Europe,0,0,0.86,0,223.63
TX00283,2023-01-21 15:51:56.111611161,P0087,C0118,40,North America,0,1,1.02,0,578.0
TX00284,2023-01-21 17:37:03.942394239,P0086,C0006,23,North America,0,0,0.63,0,3033.7
TX00285,2023-01-21 19:22:11.773177317,P0011,C0254,40,Asia,0,1,1.08,0,6222.8
TX00286,2023-01-21 21:07:19.603960396,P0048,C0074,10,North America,1,0,1.46,0,743.3
TX00287,2023-01-21 22:52:27.434743474,P0093,C0194,10,North America,1,0,1.25,1,1251.4
TX00288,2023-01-22 00:37:35.265526552,P0030,C0186,10,North America,0,0,0.74,0,1174.9
TX00289,2023-01-22 02:22:43.096309631,P0091,C0002,39,Asia,0,0,0.94,0,1090.83
TX00290,2023-01-22 04:07:50.927092709,P0021,C0183,30,South America,0,0,0.93,0,2617.8
TX00291,2023-01-22 05:52:58.757875787,P0043,C0272,4,Asia,0,0,0.6,0,361.76
TX00292,2023-01-22 07:38:06.588658865,P0091,C0051,1,North America,0,0,1.39,0,27.97
TX00293,2023-01-22 09:23:14.419441944,P0063,C0262,43,South America,0,0,0.88,0,7067.48
TX00294,2023-01-22 11:08:22.250225022,P0076,C0132,19,Asia,0,0,0.99,0,2608.51
TX00295,2023-01-22 12:53:30.081008100,P0024,C0224,5,Asia,0,1,0.79,0,483.5
TX00296,2023-01-22 14:38:37.911791179,P0050,C0060,30,South America,0,0,0.65,0,3795.0
TX00297,2023-01-22 16:23:45.742574257,P0006,C0015,26,Europe,1,0,1.4,0,2754.44
TX00298,2023-01-22 18:08:53.573357335,P0005,C0228,40,North America,1,0,0.54,0,4096.8
TX00299,2023-01-22 19:54:01.404140414,P0023,C0194,34,Europe,0,0,0.9,0,5473.66
TX00300,2023-01-22 21:39:09.234923492,P0018,C0250,2,North America,0,1,1.23,0,374.92
TX00301,2023-01-22 23:24:17.065706570,P0082,C0047,24,North America,1,1,0.81,0,2450.88
TX00302,2023-01-23 01:09:24.896489649,P0099,C0234,14,Europe,0,1,0.95,0,1480.78
TX00303,2023-01-23 02:54:32.727272727,P0008,C0120,41,Europe,0,0,1.06,1,6741.22
TX00304,2023-01-23 04:39:40.558055805,P0035,C0049,42,North America,0,0,1.5,0,2373.0
TX00305,2023-01-23 06:24:48.388838883,P0039,C0040,13,South America,0,0,1.26,0,2530.97
TX00306,2023-01-23 08:09:56.219621962,P0092,C0021,29,South America,0,0,1.47,0,4468.61
TX00307,2023-01-23 09:55:04.050405040,P0023,C0181,1,Europe,0,1,1.19,0,160.99
TX00308,2023-01-23 11:40:11.881188118,P0047,C0004,46,Europe,0,1,0.77,0,5213.64
TX00309,2023-01-23 13:25:19.711971197,P0062,C0144,34,Asia,1,0,0.79,0,1392.3
TX00310,2023-01-23 15:10:27.542754275,P0068,C0077,4,South America,0,0,1.32,0,283.72
TX00311,2023-01-23 16:55:35.373537353,P0052,C0230,28,South America,0,0,0.93,0,3801.28
TX00312,2023-01-23 18:40:43.204320432,P0053,C0296,19,North America,0,0,0.87,0,1756.93
TX00313,2023-01-23 20:25:51.035103510,P0041,C0208,1,Asia,0,0,1.45,0,30.9
TX00314,2023-01-23 22:10:58.865886588,P0044,C0162,36,North America,0,0,0.51,0,423.72
TX00315,2023-01-23 23:56:06.696669667,P0089,C0167,43,Asia,0,1,1.02,0,7578.75
TX00316,2023-01-24 01:41:14.527452745,P0013,C0277,13,South America,0,0,1.28,0,2469.87
TX00317,2023-01-24 03:26:22.358235823,P0028,C0236,42,North America,0,0,1.24,0,1596.84
TX00318,2023-01-24 05:11:30.189018901,P0005,C0175,5,Asia,1,0,0.87,0,512.1
TX00319,2023-01-24 06:56:38.019801980,P0006,C0052,33,North America,1,0,1.04,0,3496.02
TX00320,2023-01-24 08:41:45.850585058,P0036,C0009,14,Asia,0,0,0.51,0,490.0
TX00321,2023-01-24 10:26:53.681368136,P0052,C0145,16,Europe,0,0,1.03,0,2172.16
TX00322,2023-01-24 12:12:01.512151215,P0017,C0226,32,North America,1,0,1.09,0,1004.8
TX00323,2023-01-24 13:57:09.342934293,P0086,C0235,27,Europe,0,1,1.37,0,3561.3
TX00324,2023-01-24 15:42:17.173717371,P0037,C0241,35,Asia,1,0,0.71,1,2360.05
TX00325,2023-01-24 17:27:25.004500450,P0058,C0070,3,North America,0,1,1.33,1,192.18
TX00326,2023-01-24 19:12:32.835283528,P0000,C0157,4,Asia,0,0,1.22,0,490.36
TX00327,2023-01-24 20:57:40.666066606,P0067,C0018,7,Asia,0,0,1.17,0,1272.25
TX00328,2023-01-24 22:42:48.496849685,P0043,C0054,13,Europe,1,0,0.89,1,1175.72
TX00329,2023-01-25 00:27:56.327632763,P0046,C0214,41,North America,0,1,0.87,0,768.75
TX00330,2023-01-25 02:13:04.158415841,P0034,C0208,3,South America,1,0,1.2,0,569.25
TX00331,2023-01-25 03:58:11.989198919,P0086,C0020,17,Asia,1,0,1.49,0,2242.3
TX00332,2023-01-25 05:43:19.819981998,P0090,C0281,47,Europe,0,0,0.91,0,3162.16
TX00333,2023-01-25 07:28:27.650765076,P0059,C0248,10,South America,0,0,1.42,0,189.4
TX00334,2023-01-25 09:13:35.481548154,P0089,C0027,47,Europe,0,1,1.09,0,8283.75
TX00335,2023-01-25 10:58:43.312331233,P0051,C0295,1,Europe,0,1,1.37,0,175.07
TX00336,2023-01-25 12:43:51.143114311,P0007,C0210,28,Europe,1,0,0.72,0,1218.56
TX00337,2023-01-25 14:28:58.973897389,P0079,C0284,10,Asia,0,1,1.26,0,250.6
TX00338,2023-01-25 16:14:06.804680468,P0040,C0019,7,South America,0,0,1.33,0,1212.89
TX00339,2023-01-25 17:59:14.635463546,P0002,C0019,39,Asia,0,1,1.33,1,4109.43
TX00340,2023-01-25 19:44:22.466246624,P0095,C0119,3,Asia,1,0,1.28,0,60.54
TX00341,2023-01-25 21:29:30.297029703,P0068,C0096,7,North America,0,0,0.8,0,496.51
TX00342,2023-01-25 23:14:38.127812781,P0083,C0119,9,South America,1,0,1.02,0,697.05
TX00343,2023-01-26 00:59:45.958595859,P0013,C0024,40,North America,1,0,0.8,0,7599.6
TX00344,2023-01-26 02:44:53.789378937,P0095,C0152,35,Europe,1,0,0.84,0,706.3
TX00345,2023-01-26 04:30:01.620162016,P0025,C0244,26,South America,0,0,0.8,0,1103.7
TX00346,2023-01-26 06:15:09.450945094,P0069,C0259,5,South America,0,0,0.78,0,574.7
TX00347,2023-01-26 08:00:17.281728172,P0057,C0003,13,Asia,0,0,1.19,0,1443.91
TX00348,2023-01-26 09:45:25.112511251,P0099,C0142,45,Europe,0,0,1.15,0,4759.65
TX00349,2023-01-26 11:30:32.943294329,P0039,C0281,30,Asia,1,1,0.7,1,5840.7
TX00350,2023-01-26 13:15:40.774077407,P0050,C0219,40,North America,0,1,1.19,0,5060.0
TX00351,2023-01-26 15:00:48.604860486,P0004,C0159,39,Europe,0,1,0.79,0,4538.82
TX00352,2023-01-26 16:45:56.435643564,P0076,C0075,10,Asia,0,0,0.7,0,1372.9
TX00353,2023-01-26 18:31:04.266426642,P0031,C0098,42,Asia,0,0,1.25,1,6123.18
TX00354,2023-01-26 20:16:12.097209721,P0079,C0179,23,Asia,0,1,0.86,0,576.38
TX00355,2023-01-26 22:01:19.927992799,P0000,C0126,11,Europe,0,0,1.07,1,1348.49
TX00356,2023-01-26 23:46:27.758775877,P0076,C0031,12,North America,0,0,0.7,0,1647.48
TX00357,2023-01-27 01:31:35.589558956,P0053,C0264,13,South America,0,0,1.11,0,1202.11
TX00358,2023-01-27 03:16:43.420342034,P0010,C0012,40,Asia,0,0,0.71,1,1396.4
TX00359,2023-01-27 05:01:51.251125112,P0052,C0201,49,Europe,0,1,0.67,0,6652.24
TX00360,2023-01-27 06:46:59.081908190,P0007,C0017,46,South America,0,0,0.89,0,2001.92
TX00361,2023-01-27 08:32:06.912691269,P0024,C0092,49,Asia,1,0,1.29,0,4738.3
TX00362,2023-01-27 10:17:14.743474347,P0039,C0279,16,Europe,1,0,0.68,0,3115.04
TX00363,2023-01-27 12:02:22.574257425,P0031,C0059,9,North America,0,0,0.62,0,1312.11
TX00364,2023-01-27 13:47:30.405040504,P0087,C0213,10,Asia,0,0,0.53,0,144.5
TX00365,2023-01-27 15:32:38.235823582,P0027,C0099,29,Europe,0,0,0.92,1,3095.17
TX00366,2023-01-27 17:17:46.066606660,P0077,C0000,9,Asia,1,0,0.78,0,90.72
TX00367,2023-01-27 19:02:53.897389739,P0002,C0042,33,Europe,1,0,0.79,0,3477.21
TX00368,2023-01-27 20:48:01.728172817,P0099,C0167,24,North America,0,0,1.48,0,2538.48
TX00369,2023-01-27 22:33:09.558955895,P0090,C0191,35,North America,1,1,0.69,0,2354.8
TX00370,2023-01-28 00:18:17.389738974,P0083,C0033,11,Europe,0,1,0.96,0,851.95
TX00371,2023-01-28 02:03:25.220522052,P0078,C0033,39,South America,0,0,1.49,0,6361.68
TX00372,2023-01-28 03:48:33.051305130,P0061,C0175,13,North America,1,0,0.53,0,2261.09
TX00373,2023-01-28 05:33:40.882088208,P0026,C0195,23,Asia,0,0,1.2,0,1397.71
TX00374,2023-01-28 07:18:48.712871287,P0044,C0157,25,North America,0,0,0.87,1,294.25
TX00375,2023-01-28 09:03:56.543654365,P0091,C0244,16,Asia,1,0,1.41,0,447.52
TX00376,2023-01-28 10:49:04.374437443,P0024,C0070,48,North America,0,0,1.41,0,4641.6
TX00377,2023-01-28 12:34:12.205220522,P0060,C0113,21,North America,1,0,0.89,1,2877.42
TX00378,2023-01-28 14:19:20.036003600,P0043,C0284,10,Asia,0,0,0.72,0,904.4
TX00379,2023-01-28 16:04:27.866786678,P0096,C0142,41,North America,0,1,0.93,0,1504.29
TX00380,2023-01-28 17:49:35.697569757,P0045,C0096,40,Asia,0,0,1.47,0,3762.0
TX00381,2023-01-28 19:34:43.528352835,P0013,C0211,19,Asia,0,0,0.78,0,3609.81
TX00382,2023-01-28 21:19:51.359135913,P0007,C0184,35,North America,1,0,1.48,1,1523.2
TX00383,2023-01-28 23:04:59.189918992,P0047,C0204,28,North America,1,0,1.32,0,3173.52
TX00384,2023-01-29 00:50:07.020702070,P0013,C0215,41,Asia,0,0,0.77,1,7789.59
TX00385,2023-01-29 02:35:14.851485148,P0064,C0245,2,Europe,0,1,1.29,1,344.3
TX00386,2023-01-29 04:20:22.682268226,P0079,C0238,30,North America,1,0,0.55,0,751.8
TX00387,2023-01-29 06:05:30.513051305,P0081,C0292,40,South America,1,0,1.05,0,3335.2
TX00388,2023-01-29 07:50:38.343834383,P0006,C0007,40,North America,1,1,0.86,0,4237.6
TX00389,2023-01-29 09:35:46.174617461,P0078,C0077,5,Europe,0,0,0.93,1,815.6
TX00390,2023-01-29 11:20:54.005400540,P0087,C0276,38,Europe,0,0,0.97,0,549.1
TX00391,2023-01-29 13:06:01.836183618,P0048,C0201,42,North America,1,0,1.0,0,3121.86
TX00392,2023-01-29 14:51:09.666966696,P0054,C0213,15,North America,1,0,1.16,0,2485.35
TX00393,2023-01-29 16:36:17.497749775,P0012,C0093,36,South America,0,0,1.2,0,6737.76
TX00394,2023-01-29 18:21:25.328532853,P0072,C0074,3,North America,0,0,1.48,0,440.61
TX00395,2023-01-29 20:06:33.159315931,P0055,C0156,24,Europe,0,0,1.26,0,4369.44
TX00396,2023-01-29 21:51:40.990099010,P0055,C0152,41,South America,1,0,1.19,0,7464.46
TX00397,2023-01-29 23:36:48.820882088,P0014,C0141,48,North America,1,1,0.89,0,3845.28
TX00398,2023-01-30 01:21:56.651665166,P0056,C0077,48,South America,1,0,0.62,0,1572.0
TX00399,2023-01-30 03:07:04.482448244,P0057,C0181,47,South America,0,0,0.56,0,5220.29
TX00400,2023-01-30 04:52:12.313231323,P0034,C0194,41,Europe,0,0,0.98,0,7779.75
TX00401,2023-01-30 06:37:20.144014401,P0087,C0157,49,Europe,1,0,1.17,0,708.05
TX00402,2023-01-30 08:22:27.974797479,P0096,C0145,12,Asia,0,0,1.15,0,440.28
TX00403,2023-01-30 10:07:35.805580558,P0015,C0053,8,Europe,0,0,1.45,0,286.0
TX00404,2023-01-30 11:52:43.636363636,P0007,C0276,14,Asia,0,1,0.88,0,609.28
TX00405,2023-01-30 13:37:51.467146714,P0092,C0082,18,Europe,1,0,1.13,0,2773.62
TX00406,2023-01-30 15:22:59.297929793,P0086,C0155,44,Europe,0,0,1.39,1,5803.6
TX00407,2023-01-30 17:08:07.128712871,P0044,C0003,46,Asia,0,1,0.9,0,541.42
TX00408,2023-01-30 18:53:14.959495949,P0094,C0270,20,Asia,0,0,0.98,1,2367.2
TX00409,2023-01-30 20:38:22.790279028,P0039,C0063,23,Asia,0,1,1.42,0,4477.87
TX00410,2023-01-30 22:23:30.621062106,P0053,C0111,5,South America,0,0,1.05,0,462.35
TX00411,2023-01-31 00:08:38.451845184,P0013,C0238,1,Asia,0,1,1.3,1,189.99
TX00412,2023-01-31 01:53:46.282628262,P0058,C0143,45,South America,1,0,1.44,0,2882.7
TX00413,2023-01-31 03:38:54.113411341,P0093,C0019,46,South America,0,1,1.07,0,5756.44
TX00414,2023-01-31 05:24:01.944194419,P0052,C0063,2,Asia,0,0,0.61,0,271.52
TX00415,2023-01-31 07:09:09.774977497,P0026,C0288,16,Asia,1,0,1.32,0,972.32
TX00416,2023-01-31 08:54:17.605760576,P0046,C0080,5,Asia,0,0,1.32,0,93.75
TX00417,2023-01-31 10:39:25.436543654,P0079,C0196,22,Europe,0,1,0.61,0,551.32
TX00418,2023-01-31 12:24:33.267326732,P0005,C0068,1,Europe,0,0,1.05,0,102.42
TX00419,2023-01-31 14:09:41.098109811,P0054,C0185,12,Asia,1,0,0.99,0,1988.28
TX00420,2023-01-31 15:54:48.928892889,P0096,C0166,19,North America,1,0,1.35,0,697.11
TX00421,2023-01-31 17:39:56.759675967,P0043,C0204,22,Asia,0,0,0.77,1,1989.68
TX00422,2023-01-31 19:25:04.590459046,P0017,C0163,42,North America,0,0,0.93,0,1318.8
TX00423,2023-01-31 21:10:12.421242124,P0015,C0093,44,Europe,1,0,1.1,0,1573.0
TX00424,2023-01-31 22:55:20.252025202,P0011,C0248,48,Europe,0,0,1.02,0,7467.36
TX00425,2023-02-01 00:40:28.082808280,P0019,C0067,17,North America,1,1,1.46,0,762.96
TX00426,2023-02-01 02:25:35.913591359,P0044,C0020,13,Europe,0,0,1.46,0,153.01
TX00427,2023-02-01 04:10:43.744374437,P0063,C0084,39,Asia,0,0,0.58,0,6410.04
TX00428,2023-02-01 05:55:51.575157515,P0058,C0023,28,North America,0,0,0.8,1,1793.68
TX00429,2023-02-01 07:40:59.405940594,P0092,C0110,3,North America,0,0,0.51,1,462.27
TX00430,2023-02-01 09:26:07.236723672,P0093,C0082,5,South America,0,1,0.92,0,625.7
TX00431,2023-02-01 11:11:15.067506750,P0089,C0077,36,Europe,0,0,1.16,1,6345.0
TX00432,2023-02-01 12:56:22.898289829,P0021,C0139,15,North America,0,0,0.97,0,1308.9
TX00433,2023-02-01 14:41:30.729072907,P0096,C0270,17,North America,0,0,0.57,1,623.73
TX00434,2023-02-01 16:26:38.559855985,P0046,C0168,44,North America,0,0,0.7,0,825.0
TX00435,2023-02-01 18:11:46.390639064,P0028,C0196,46,Europe,0,0,0.67,0,1748.92
TX00436,2023-02-01 19:56:54.221422142,P0085,C0261,29,North America,1,0,1.01,0,5601.06
TX00437,2023-02-01 21:42:02.052205220,P0044,C0214,4,North America,1,0,1.18,0,47.08
TX00438,2023-02-01 23:27:09.882988298,P0076,C0066,32,Asia,0,1,0.82,0,4393.28
TX00439,2023-02-02 01:12:17.713771377,P0008,C0228,49,Asia,0,0,0.63,0,8056.58
TX00440,2023-02-02 02:57:25.544554455,P0023,C0160,43,South America,0,0,1.3,0,6922.57
TX00441,2023-02-02 04:42:33.375337533,P0014,C0121,38,North America,0,1,1.36,0,3044.18
TX00442,2023-02-02 06:27:41.206120612,P0035,C0148,4,Europe,0,1,0.78,0,226.0
TX00443,2023-02-02 08:12:49.036903690,P0012,C0192,13,South America,0,0,0.92,1,2433.08
TX00444,2023-02-02 09:57:56.867686768,P0090,C0230,20,South America,1,0,0.58,0,1345.6
TX00445,2023-02-02 11:43:04.698469847,P0043,C0110,47,South America,0,1,0.73,0,4250.68
TX00446,2023-02-02 13:28:12.529252925,P0070,C0144,18,North America,0,0,1.27,1,352.8
TX00447,2023-02-02 15:13:20.360036003,P0071,C0220,49,South America,1,0,0.87,0,898.66
TX00448,2023-02-02 16:58:28.190819082,P0077,C0063,42,Europe,0,0,1.1,0,423.36
TX00449,2023-02-02 18:43:36.021602160,P0075,C0125,37,Asia,0,0,1.45,0,1708.66
TX00450,2023-02-02 20:28:43.852385238,P0035,C0217,12,Asia,0,0,1.22,1,678.0
TX00451,2023-02-02 22:13:51.683168316,P0060,C0283,25,North America,1,1,0.95,0,3425.5
TX00452,2023-02-02 23:58:59.513951395,P0080,C0235,30,Europe,0,0,0.87,0,1391.4
TX00453,2023-02-03 01:44:07.344734473,P0039,C0012,15,Europe,0,0,0.69,0,2920.35
TX00454,2023-02-03 03:29:15.175517551,P0092,C0152,36,Europe,1,0,1.26,0,5547.24
TX00455,2023-02-03 05:14:23.006300630,P0026,C0238,8,North America,0,0,0.61,1,486.16
TX00456,2023-02-03 06:59:30.837083708,P0000,C0189,28,Europe,1,0,0.56,0,3432.52
TX00457,2023-02-03 08:44:38.667866786,P0033,C0150,22,Asia,0,1,0.6,0,4033.26
TX00458,2023-02-03 10:29:46.498649865,P0067,C0085,49,Europe,1,0,0.74,0,8905.75
TX00459,2023-02-03 12:14:54.329432943,P0087,C0020,38,Europe,1,0,1.13,0,549.1
TX00460,2023-02-03 14:00:02.160216021,P0020,C0181,16,North America,0,0,1.36,0,928.48
TX00461,2023-02-03 15:45:09.990999100,P0032,C0157,5,South America,0,0,1.49,0,940.8
TX00462,2023-02-03 17:30:17.821782178,P0006,C0075,46,South America,1,0,1.23,1,4873.24
TX00463,2023-02-03 19:15:25.652565256,P0064,C0202,34,North America,0,0,0.65,0,5853.1
TX00464,2023-02-03 21:00:33.483348334,P0002,C0228,49,North America,0,0,0.78,1,5163.13
TX00465,2023-02-03 22:45:41.314131413,P0050,C0151,38,North America,1,0,0.63,0,4807.0
TX00466,2023-02-04 00:30:49.144914491,P0078,C0262,11,North America,0,1,0.62,0,1794.32
TX00467,2023-02-04 02:15:56.975697569,P0094,C0071,2,Europe,0,0,1.07,0,236.72
TX00468,2023-02-04 04:01:04.806480648,P0053,C0224,25,Europe,0,0,1.41,0,2311.75
TX00469,2023-02-04 05:46:12.637263726,P0079,C0130,25,South America,0,0,1.18,0,626.5
TX00470,2023-02-04 07:31:20.468046804,P0073,C0027,1,North America,0,0,1.3,0,94.45
TX00471,2023-02-04 09:16:28.298829883,P0092,C0298,31,North America,0,1,1.01,0,4776.79
TX00472,2023-02-04 11:01:36.129612961,P0058,C0096,5,Europe,1,0,0.98,0,320.3
TX00473,2023-02-04 12:46:43.960396039,P0005,C0045,40,North America,0,0,1.44,0,4096.8
TX00474,2023-02-04 14:31:51.791179118,P0028,C0000,4,Asia,0,0,1.22,0,152.08
TX00475,2023-02-04 16:16:59.621962196,P0016,C0165,5,Europe,1,1,0.96,0,542.5
TX00476,2023-02-04 18:02:07.452745274,P0059,C0244,5,Asia,0,0,0.83,0,94.7
TX00477,2023-02-04 19:47:15.283528352,P0021,C0218,16,Europe,0,0,0.59,0,1396.16
TX00478,2023-02-04 21:32:23.114311431,P0023,C0101,18,Europe,1,0,1.32,0,2897.82
TX00479,2023-02-04 23:17:30.945094509,P0080,C0290,43,Europe,0,1,0.67,0,1994.34
TX00480,2023-02-05 01:02:38.775877587,P0084,C0203,17,South America,0,0,1.02,0,1205.98
TX00481,2023-02-05 02:47:46.606660666,P0050,C0201,35,South America,0,0,1.14,1,4427.5
TX00482,2023-02-05 04:32:54.437443744,P0049,C0053,18,Europe,0,0,1.24,0,1799.1
TX00483,2023-02-05 06:18:02.268226822,P0010,C0279,4,Europe,1,0,0.58,0,139.64
TX00484,2023-02-05 08:03:10.099009901,P0055,C0277,31,Europe,0,0,0.51,0,5643.86
TX00485,2023-02-05 09:48:17.929792979,P0070,C0015,31,Europe,0,0,1.21,0,607.6
TX00486,2023-02-05 11:33:25.760576057,P0041,C0012,9,North America,1,0,0.95,0,278.1
TX00487,2023-02-05 13:18:33.591359136,P0038,C0086,31,North America,0,1,0.68,0,5582.17
TX00488,2023-02-05 15:03:41.422142214,P0068,C0077,5,North America,0,0,1.48,0,354.65
TX00489,2023-02-05 16:48:49.252925292,P0047,C0066,36,South America,0,0,1.29,0,4080.24
TX00490,2023-02-05 18:33:57.083708370,P0056,C0210,16,Asia,0,0,1.08,1,524.0
TX00491,2023-02-05 20:19:04.914491449,P0020,C0213,42,Europe,0,0,1.2,0,2437.26
TX00492,2023-02-05 22:04:12.745274527,P0081,C0184,41,North America,0,0,0.66,0,3418.58
TX00493,2023-02-05 23:49:20.576057605,P0098,C0032,16,North America,0,0,1.46,0,791.84
TX00494,2023-02-06 01:34:28.406840684,P0019,C0114,20,North America,0,0,1.5,0,897.6
TX00495,2023-02-06 03:19:36.237623762,P0014,C0274,30,Europe,0,0,1.15,0,2403.3
TX00496,2023-02-06 05:04:44.068406840,P0068,C0197,26,Europe,1,0,1.17,0,1844.18
TX00497,2023-02-06 06:49:51.899189919,P0076,C0142,49,Asia,0,0,1.2,0,6727.21
TX00498,2023-02-06 08:34:59.729972997,P0050,C0227,31,South America,0,0,1.17,0,3921.5
TX00499,2023-02-06 10:20:07.560756075,P0075,C0119,15,Asia,0,0,0.94,1,692.7
TX00500,2023-02-06 12:05:15.391539154,P0061,C0023,41,Europe,0,1,1.04,0,7131.13
TX00501,2023-02-06 13:50:23.222322232,P0084,C0026,38,Asia,0,1,0.78,0,2695.72
TX00502,2023-02-06 15:35:31.053105310,P0036,C0074,38,North America,1,1,0.95,1,1330.0
TX00503,2023-02-06 17:20:38.883888388,P0005,C0240,43,Asia,1,1,0.94,1,4404.06
TX00504,2023-02-06 19:05:46.714671467,P0070,C0022,20,North America,0,1,0.79,0,392.0
TX00505,2023-02-06 20:50:54.545454545,P0025,C0160,35,Asia,0,0,1.29,0,1485.75
TX00506,2023-02-06 22:36:02.376237623,P0007,C0040,23,North America,0,1,0.91,0,1000.96
TX00507,2023-02-07 00:21:10.207020702,P0072,C0237,44,Asia,0,0,1.05,0,6462.28
TX00508,2023-02-07 02:06:18.037803780,P0090,C0238,47,South America,0,1,0.66,0,3162.16
TX00509,2023-02-07 03:51:25.868586858,P0003,C0055,39,Asia,0,0,0.97,0,4873.44
TX00510,2023-02-07 05:36:33.699369937,P0020,C0097,25,Europe,0,0,1.26,0,1450.75
TX00511,2023-02-07 07:21:41.530153015,P0030,C0145,22,Europe,0,1,0.94,0,2584.78
TX00512,2023-02-07 09:06:49.360936093,P0020,C0261,47,North America,0,0,1.06,0,2727.41
TX00513,2023-02-07 10:51:57.191719172,P0024,C0039,8,Europe,1,0,1.2,0,773.6
TX00514,2023-02-07 12:37:05.022502250,P0014,C0192,9,North America,1,0,0.89,1,720.99
TX00515,2023-02-07 14:22:12.853285328,P0034,C0238,15,South America,0,0,0.85,0,2846.25
TX00516,2023-02-07 16:07:20.684068406,P0048,C0041,48,Europe,0,0,0.59,0,3567.84
TX00517,2023-02-07 17:52:28.514851485,P0042,C0221,20,Europe,0,0,1.08,0,3800.2
TX00518,2023-02-07 19:37:36.345634563,P0040,C0195,35,North America,1,0,1.21,0,6064.45
TX00519,2023-02-07 21:22:44.176417641,P0036,C0287,37,South America,1,1,1.08,0,1295.0
TX00520,2023-02-07 23:07:52.007200720,P0056,C0009,3,South America,1,0,0.78,1,98.25
TX00521,2023-02-08 00:52:59.837983798,P0041,C0234,34,Asia,0,0,0.76,0,1050.6
TX00522,2023-02-08 02:38:07.668766876,P0046,C0264,34,North America,0,1,0.66,1,637.5
TX00523,2023-02-08 04:23:15.499549955,P0091,C0068,36,North America,0,0,0.55,0,1006.92
TX00524,2023-02-08 06:08:23.330333033,P0060,C0138,35,South America,0,0,0.93,0,4795.7
TX00525,2023-02-08 07:53:31.161116111,P0013,C0218,9,North America,0,1,0.66,0,1709.91
TX00526,2023-02-08 09:38:38.991899190,P0067,C0195,30,Europe,0,1,1.19,0,5452.5
TX00527,2023-02-08 11:23:46.822682268,P0052,C0073,26,Europe,1,0,1.46,0,3529.76
TX00528,2023-02-08 13:08:54.653465346,P0083,C0102,12,Europe,1,0,0.57,0,929.4
TX00529,2023-02-08 14:54:02.484248424,P0033,C0224,24,North America,0,0,1.39,0,4399.92
TX00530,2023-02-08 16:39:10.315031503,P0075,C0122,41,Asia,1,1,1.16,0,1893.38
TX00531,2023-02-08 18:24:18.145814581,P0096,C0101,19,Asia,0,1,1.36,0,697.11
TX00532,2023-02-08 20:09:25.976597659,P0023,C0263,44,South America,1,0,0.65,1,7083.56
TX00533,2023-02-08 21:54:33.807380738,P0019,C0160,16,North America,1,0,1.41,0,718.08
TX00534,2023-02-08 23:39:41.638163816,P0068,C0232,26,South America,0,0,1.46,0,1844.18
TX00535,2023-02-09 01:24:49.468946894,P0029,C0274,23,North America,0,1,1.41,0,2902.83
TX00536,2023-02-09 03:09:57.299729973,P0087,C0257,33,Asia,0,0,1.29,0,476.85
TX00537,2023-02-09 04:55:05.130513051,P0006,C0138,42,Europe,1,0,0.59,0,4449.48
TX00538,2023-02-09 06:40:12.961296129,P0035,C0226,30,North America,0,0,0.72,0,1695.0
TX00539,2023-02-09 08:25:20.792079208,P0037,C0272,23,Asia,1,0,1.41,0,1550.89
TX00540,2023-02-09 10:10:28.622862286,P0079,C0085,10,Asia,0,0,0.73,0,250.6
TX00541,2023-02-09 11:55:36.453645364,P0051,C0290,36,Asia,0,0,0.85,0,6302.52
TX00542,2023-02-09 13:40:44.284428442,P0014,C0216,31,Europe,1,0,0.55,1,2483.41
TX00543,2023-02-09 15:25:52.115211521,P0045,C0065,43,Asia,0,1,1.13,0,4044.15
TX00544,2023-02-09 17:10:59.945994599,P0022,C0256,22,South America,0,0,1.06,0,1821.6
TX00545,2023-02-09 18:56:07.776777677,P0011,C0134,43,Asia,0,0,1.46,0,6689.51
TX00546,2023-02-09 20:41:15.607560756,P0092,C0054,43,Asia,0,0,1.39,0,6625.87
TX00547,2023-02-09 22:26:23.438343834,P0043,C0242,38,North America,0,0,1.01,0,3436.72
TX00548,2023-02-10 00:11:31.269126912,P0014,C0251,47,North America,0,0,1.11,0,3765.17
TX00549,2023-02-10 01:56:39.099909991,P0092,C0020,2,North America,0,0,0.91,0,308.18
TX00550,2023-02-10 03:41:46.930693069,P0048,C0162,23,Asia,1,1,0.63,0,1709.59
TX00551,2023-02-10 05:26:54.761476147,P0020,C0263,35,Asia,0,1,1.37,0,2031.05
TX00552,2023-02-10 07:12:02.592259226,P0014,C0067,37,South America,1,0,1.05,0,2964.07
